Anger,Boredom,Disgust,Fear,Happiness,Emo_Neutral,Sadness,Aggressiv,Cheerful,Intoxicated,Nervous,Aff_Neutral,Tired,Disinterest,Normal,High Interest,Arousal,Valence,Filename
0.003607,0.014682,0.247391,0.000598,0.001647,0.001026,0.731048,0.218829,0.428649,0.129767,0.032929,0.053557,0.136269,0.007049,0.514592,0.478359,1.706957e-01,4.342644e-02,246_c_a.wav
0.067150,0.065625,0.583049,0.009254,0.021611,0.007035,0.246277,0.425040,0.364454,0.116067,0.015359,0.040113,0.038968,0.003767,0.535833,0.460400,1.939676e-01,5.202014e-02,246_c_p.wav
0.001585,0.004894,0.034335,0.000129,0.000485,0.000352,0.958220,0.110255,0.433825,0.103977,0.045048,0.118422,0.188474,0.010306,0.698156,0.291538,7.252168e-02,1.196770e-01,247_a_q.wav
0.000328,0.000661,0.001122,0.000086,0.000121,0.000076,0.997606,0.019459,0.042064,0.048224,0.011044,0.007093,0.872115,0.028154,0.456270,0.515576,2.444217e-02,4.656018e-02,248_a_q.wav
0.001643,0.004133,0.019948,0.000241,0.000619,0.000301,0.973116,0.057660,0.197320,0.124259,0.032311,0.039025,0.549426,0.017090,0.407637,0.575273,-6.274570e-03,-2.034542e-03,249_a_q.wav
0.000329,0.000394,0.044780,0.000032,0.000152,0.000045,0.954268,0.135827,0.469103,0.114691,0.046252,0.077580,0.156546,0.029735,0.764992,0.205273,6.348111e-02,1.234060e-01,250_a_a.wav
0.001634,0.000510,0.295900,0.000067,0.000698,0.000038,0.701154,0.208789,0.507010,0.114420,0.032898,0.054984,0.081900,0.014000,0.821120,0.164880,1.603051e-01,1.727551e-01,250_a_p.wav
0.012108,0.032023,0.385422,0.001820,0.004190,0.002883,0.561554,0.233365,0.467350,0.127219,0.032498,0.075369,0.064199,0.004003,0.482676,0.513321,8.444822e-02,9.104966e-02,250_b_a.wav
0.008071,0.038164,0.705466,0.001697,0.003767,0.002986,0.239847,0.313069,0.383648,0.151246,0.028715,0.041279,0.082043,0.004321,0.601810,0.393869,1.685480e-01,8.188076e-02,250_b_p.wav
0.000265,0.000058,0.112642,0.000029,0.000105,0.000007,0.886896,0.181778,0.411282,0.142164,0.045802,0.140185,0.078789,0.032107,0.872221,0.095672,1.448392e-01,1.488180e-01,250_c_a.wav
0.000613,0.000071,0.471021,0.000034,0.000327,0.000009,0.527925,0.250131,0.421774,0.144211,0.034270,0.092855,0.056758,0.011656,0.906769,0.081575,1.925354e-01,1.850741e-01,250_c_p.wav
0.000012,0.000002,0.002108,0.000000,0.000005,0.000000,0.997872,0.063019,0.318018,0.148636,0.063577,0.114207,0.292544,0.147931,0.760246,0.091824,6.227951e-02,1.362726e-01,251_a_q.wav
0.004308,0.029971,0.174038,0.001115,0.002623,0.003509,0.784436,0.168234,0.364078,0.137016,0.030438,0.046487,0.253746,0.006919,0.718842,0.274239,6.356060e-02,4.095276e-02,252_a_q.wav
0.000156,0.000051,0.009630,0.000010,0.000116,0.000008,0.990029,0.119097,0.405756,0.114609,0.045746,0.157879,0.156914,0.036871,0.854089,0.109040,1.377210e-01,3.682908e-02,253_a_q.wav
0.002157,0.010028,0.141504,0.000901,0.001517,0.000780,0.843113,0.175699,0.521040,0.099612,0.032858,0.068822,0.101969,0.007927,0.788003,0.204070,1.126561e-01,9.916282e-02,254_a_a.wav
0.000620,0.000847,0.124153,0.000080,0.000333,0.000061,0.873905,0.157203,0.501278,0.122670,0.037648,0.086383,0.094818,0.016940,0.773491,0.209569,9.792396e-02,1.401732e-01,254_a_p.wav
0.000645,0.000182,0.179869,0.000051,0.000251,0.000012,0.818991,0.117023,0.476062,0.216836,0.034919,0.067469,0.087691,0.022579,0.854935,0.122486,3.871227e-02,9.373640e-02,254_b_a.wav
0.008347,0.039676,0.089948,0.004300,0.006015,0.009453,0.842260,0.145484,0.553716,0.091052,0.028045,0.067646,0.114057,0.007964,0.440784,0.551252,9.071127e-02,5.194969e-02,254_b_p.wav
0.015293,0.058070,0.163323,0.011764,0.012262,0.012138,0.727150,0.188109,0.525165,0.103967,0.026495,0.057793,0.098470,0.001331,0.107365,0.891305,2.620219e-01,1.054241e-01,254_c_a.wav
0.000602,0.000310,0.486792,0.000110,0.000232,0.000021,0.511933,0.145665,0.369441,0.321368,0.028264,0.082800,0.052463,0.021538,0.841673,0.136789,1.122948e-01,1.632650e-01,254_c_p.wav
0.000472,0.008293,0.046743,0.000188,0.000518,0.000814,0.942971,0.161694,0.458848,0.137523,0.033449,0.081565,0.126921,0.011279,0.814612,0.174109,1.857676e-01,1.605773e-01,255_a_q.wav
0.010675,0.048489,0.121976,0.008956,0.009117,0.008880,0.791905,0.163416,0.274321,0.171665,0.034224,0.044179,0.312194,0.003844,0.117544,0.878612,2.379228e-01,3.153742e-02,256_a_q.wav
0.015176,0.350427,0.068646,0.015233,0.018606,0.055464,0.476447,0.170671,0.507695,0.104602,0.024072,0.052181,0.140778,0.004232,0.232158,0.763609,2.022062e-01,5.562985e-02,257_a_q.wav
0.001338,0.001270,0.415724,0.000198,0.000681,0.000091,0.580698,0.247062,0.449006,0.131823,0.033509,0.066251,0.072347,0.006620,0.959370,0.034010,1.764774e-01,1.482422e-01,258_a_a.wav
0.001529,0.004558,0.015099,0.001861,0.001986,0.000508,0.974458,0.137098,0.184574,0.144047,0.026465,0.026977,0.480839,0.010972,0.714441,0.274587,7.734187e-02,1.363204e-01,258_a_p.wav
0.000306,0.000611,0.057480,0.000048,0.000291,0.000040,0.941223,0.170902,0.388899,0.132109,0.041816,0.070045,0.196230,0.011458,0.455869,0.532673,9.766443e-02,1.601073e-01,258_b_a.wav
0.000785,0.000094,0.282466,0.000042,0.000353,0.000009,0.716252,0.221607,0.394071,0.162073,0.038460,0.070988,0.112801,0.008177,0.548414,0.443409,2.179389e-01,2.276065e-01,258_b_p.wav
0.026212,0.075203,0.151888,0.018446,0.016680,0.015795,0.695776,0.344500,0.335179,0.149035,0.023803,0.046373,0.101111,0.006035,0.797918,0.196047,1.272973e-01,1.483901e-01,258_c_p.wav
0.001743,0.000999,0.979412,0.000020,0.000402,0.000063,0.017362,0.344658,0.271293,0.241079,0.025869,0.069022,0.048078,0.004215,0.742500,0.253285,1.987741e-01,-7.367576e-02,260_a_q.wav
0.000512,0.000104,0.128120,0.000051,0.000285,0.000011,0.870917,0.203506,0.404533,0.152263,0.038772,0.118814,0.082112,0.020113,0.944278,0.035609,1.218845e-01,1.632927e-01,261_a_q.wav
0.001559,0.000514,0.207491,0.000103,0.000535,0.000033,0.789763,0.189584,0.486789,0.114472,0.039659,0.081410,0.088087,0.007468,0.516865,0.475667,1.792658e-01,1.206344e-01,262_a_a.wav
0.003708,0.021963,0.096604,0.001906,0.002445,0.002343,0.871031,0.170984,0.440200,0.109295,0.032809,0.053343,0.193369,0.006915,0.444440,0.548645,1.093942e-01,6.231795e-02,262_a_p.wav
0.001415,0.007250,0.317101,0.000323,0.000905,0.000507,0.672500,0.153237,0.571842,0.086558,0.027928,0.048797,0.111638,0.003793,0.206325,0.789882,1.271801e-01,8.442444e-02,262_b_a.wav
0.013828,0.061192,0.211237,0.009557,0.011783,0.008291,0.684112,0.182618,0.548649,0.091647,0.025818,0.043658,0.107611,0.002270,0.243189,0.754541,1.666435e-01,1.143851e-01,262_b_p.wav
0.012085,0.043838,0.263936,0.005794,0.008065,0.004259,0.662023,0.244605,0.477538,0.113919,0.028034,0.048187,0.087717,0.003184,0.338697,0.658119,1.744168e-01,4.146736e-02,262_c_p.wav
0.002346,0.017523,0.286041,0.000421,0.001287,0.001791,0.690590,0.206535,0.449992,0.129668,0.034376,0.073776,0.105653,0.015061,0.824113,0.160826,1.865346e-01,-4.777059e-02,263_a_q.wav
0.047211,0.175447,0.280315,0.023638,0.032624,0.050337,0.390428,0.261337,0.333750,0.244486,0.025499,0.062333,0.072595,0.006317,0.612101,0.381583,1.448566e-01,-1.836299e-01,264_a_q.wav
0.050777,0.172155,0.443724,0.024829,0.043474,0.027875,0.237166,0.270974,0.446521,0.138466,0.026223,0.039766,0.078050,0.000643,0.086784,0.912573,1.886162e-01,1.561390e-02,265_a_a.wav
0.011965,0.017382,0.736297,0.001025,0.005116,0.001089,0.227127,0.310455,0.400260,0.137429,0.024639,0.036230,0.090987,0.001476,0.054330,0.944194,2.655129e-01,2.354449e-02,265_a_p.wav
0.109086,0.284943,0.232226,0.035856,0.069816,0.042460,0.225612,0.279358,0.434424,0.143095,0.025647,0.040802,0.076674,0.002573,0.381687,0.615740,1.571229e-01,2.149943e-02,265_b_a.wav
0.001457,0.000179,0.881542,0.000038,0.000466,0.000010,0.116308,0.290501,0.358811,0.187713,0.035436,0.061258,0.066281,0.008063,0.855110,0.136828,2.419696e-01,7.676224e-02,265_b_p.wav
0.018184,0.079084,0.775734,0.005670,0.017194,0.009210,0.094925,0.325289,0.358627,0.175236,0.029294,0.047022,0.064532,0.001930,0.408490,0.589579,1.708072e-01,2.953613e-02,265_c_a.wav
0.001544,0.000285,0.752918,0.000084,0.000753,0.000017,0.244400,0.249825,0.410217,0.179841,0.034019,0.058813,0.067285,0.004898,0.777026,0.218076,2.503064e-01,1.017967e-01,265_c_p.wav
0.021559,0.293323,0.046242,0.024878,0.017141,0.036407,0.560450,0.154069,0.511940,0.095108,0.023332,0.036680,0.178871,0.006382,0.299777,0.693841,8.749739e-02,-5.454212e-02,266_a_q.wav
0.012455,0.072647,0.370771,0.006060,0.009177,0.008718,0.520171,0.228902,0.455220,0.136638,0.030419,0.061374,0.087447,0.009887,0.805968,0.184145,1.201740e-01,6.654944e-02,267_a_q.wav
0.001572,0.003331,0.728476,0.000115,0.000798,0.000226,0.265482,0.237820,0.392847,0.166202,0.033266,0.096945,0.072920,0.008156,0.805352,0.186492,2.044425e-01,-1.611980e-04,268_a_q.wav
0.002067,0.001397,0.862044,0.000055,0.000667,0.000091,0.133680,0.254338,0.398918,0.175021,0.033675,0.075266,0.062782,0.005660,0.716385,0.277954,2.049881e-01,1.433070e-01,269_a_a.wav
0.009698,0.035586,0.311140,0.001992,0.005350,0.002926,0.633309,0.164428,0.603269,0.081024,0.026939,0.048785,0.075554,0.005838,0.838805,0.155357,1.762335e-01,1.314016e-01,269_a_p.wav
0.000090,0.000014,0.004413,0.000005,0.000053,0.000002,0.995423,0.059010,0.294401,0.136848,0.039805,0.047486,0.422450,0.021909,0.630416,0.347675,1.302758e-01,1.558912e-01,269_b_a.wav
0.069895,0.307724,0.235956,0.032680,0.051602,0.056228,0.245914,0.228789,0.486666,0.130921,0.028362,0.048358,0.076904,0.001876,0.273353,0.724771,1.798935e-01,5.956509e-02,269_b_p.wav
0.078080,0.410275,0.164341,0.040259,0.055730,0.060747,0.190569,0.283165,0.441583,0.139352,0.024764,0.050136,0.061000,0.003519,0.712815,0.283666,1.053545e-01,1.260903e-01,269_c_p.wav
0.000881,0.000246,0.687168,0.000059,0.000303,0.000032,0.311311,0.235042,0.320456,0.211195,0.032547,0.135527,0.065233,0.006412,0.950730,0.042857,2.140197e-01,1.516053e-02,270_a_q.wav
0.032045,0.192176,0.579240,0.014712,0.026584,0.031200,0.124043,0.220546,0.391910,0.210904,0.028060,0.082842,0.065738,0.004455,0.932168,0.063377,1.069689e-01,-1.519664e-01,271_a_q.wav
0.030057,0.113553,0.177412,0.013913,0.022930,0.028000,0.614136,0.232250,0.469714,0.131751,0.027122,0.051774,0.087388,0.001485,0.407377,0.591139,2.427675e-01,4.567534e-02,272_a_a.wav
0.029155,0.074225,0.172901,0.013667,0.018310,0.016398,0.675345,0.341584,0.359670,0.138968,0.021426,0.042733,0.095619,0.001255,0.048115,0.950629,2.435070e-01,7.496044e-03,272_a_p.wav
0.043392,0.195582,0.393135,0.022182,0.037318,0.039079,0.269314,0.268641,0.456830,0.133768,0.024310,0.040344,0.076107,0.002463,0.593755,0.403782,1.584931e-01,6.536476e-03,272_b_a.wav
0.002728,0.004655,0.493009,0.000408,0.001137,0.000390,0.497673,0.290770,0.397953,0.146590,0.029234,0.062781,0.072671,0.003873,0.357781,0.638346,2.134261e-01,5.665627e-02,272_b_p.wav
0.003109,0.019740,0.241846,0.000973,0.001808,0.002164,0.730359,0.223637,0.480286,0.113507,0.029293,0.058929,0.094348,0.003965,0.726298,0.269736,1.722059e-01,4.521649e-02,272_c_a.wav
0.000844,0.000101,0.625863,0.000035,0.000401,0.000010,0.372746,0.298761,0.341001,0.180170,0.032241,0.069660,0.078166,0.007787,0.952836,0.039377,1.844284e-01,1.104038e-01,272_c_p.wav
0.032412,0.121259,0.266852,0.021899,0.025128,0.027835,0.504616,0.138186,0.540995,0.170555,0.021206,0.061491,0.067567,0.007836,0.758639,0.233526,5.092110e-03,-4.733208e-02,273_a_q.wav
0.000425,0.000493,0.437832,0.000107,0.000241,0.000044,0.560859,0.111244,0.292656,0.482587,0.016186,0.061084,0.036243,0.016031,0.940257,0.043711,3.169366e-01,2.199413e-01,274_a_q.wav
0.000023,0.000006,0.003248,0.000002,0.000015,0.000004,0.996701,0.111390,0.386680,0.147992,0.057693,0.169384,0.126861,0.026217,0.706651,0.267132,6.677080e-02,2.516675e-01,275_a_q.wav
0.002317,0.004248,0.319058,0.000714,0.001315,0.000226,0.672122,0.179457,0.441012,0.126597,0.036537,0.051809,0.164588,0.001281,0.012698,0.986021,2.500885e-01,5.887146e-02,276_a_a.wav
0.002075,0.000738,0.640104,0.000150,0.001016,0.000044,0.355873,0.166876,0.525808,0.141083,0.029620,0.077368,0.059245,0.008444,0.873058,0.118498,1.498455e-01,3.785785e-02,276_a_p.wav
0.003030,0.000814,0.470359,0.000429,0.001346,0.000050,0.523971,0.158466,0.519817,0.125146,0.036580,0.064826,0.095165,0.001983,0.053433,0.944584,2.238277e-01,5.069551e-03,276_b_a.wav
0.000375,0.000047,0.375415,0.000025,0.000244,0.000003,0.623891,0.215255,0.424381,0.141757,0.039994,0.113750,0.064863,0.006454,0.491112,0.502434,2.472290e-01,1.389184e-01,276_b_p.wav
0.013995,0.062377,0.206641,0.010977,0.010136,0.007474,0.688400,0.136218,0.560559,0.088921,0.029728,0.046979,0.137595,0.001795,0.024554,0.973651,2.165146e-01,-3.458592e-02,276_c_a.wav
0.036788,0.157029,0.331344,0.033206,0.026311,0.026705,0.388618,0.208303,0.514975,0.107778,0.026995,0.055318,0.086631,0.002383,0.099273,0.898344,2.109383e-01,1.821107e-02,276_c_p.wav
0.000346,0.000061,0.124072,0.000021,0.000098,0.000003,0.875399,0.187503,0.431664,0.132130,0.055529,0.117928,0.075246,0.001822,0.037700,0.960478,2.625935e-01,1.656526e-01,276_d_a.wav
0.002840,0.003804,0.050589,0.001373,0.001222,0.000231,0.939942,0.206312,0.417417,0.101772,0.059725,0.079039,0.135735,0.006503,0.269465,0.724032,4.544739e-02,-2.322793e-02,277_a_q.wav
0.005914,0.010173,0.023195,0.008049,0.004305,0.001096,0.947268,0.157183,0.487429,0.100964,0.034560,0.064307,0.155557,0.005158,0.221213,0.773629,2.907906e-02,-8.256906e-02,278_a_q.wav
0.022933,0.069065,0.062365,0.029630,0.015555,0.006917,0.793534,0.159595,0.539542,0.089693,0.029338,0.049038,0.132795,0.007244,0.329800,0.662956,3.295398e-03,-5.640887e-02,279_a_q.wav
0.001306,0.000269,0.068218,0.000108,0.000701,0.000015,0.929383,0.213454,0.434878,0.113644,0.046601,0.061184,0.130238,0.006726,0.554043,0.439231,1.114888e-01,1.861887e-03,280_a_q.wav
0.005919,0.044229,0.776381,0.001499,0.002428,0.004194,0.165349,0.229467,0.489293,0.127682,0.029003,0.051470,0.073086,0.006929,0.595134,0.397937,1.679458e-01,4.921256e-03,281_a_a.wav
0.016954,0.110739,0.521900,0.007757,0.013941,0.017522,0.311187,0.179701,0.591970,0.084586,0.025145,0.071438,0.047160,0.003143,0.284272,0.712585,9.626927e-02,2.225344e-02,281_a_p.wav
0.004731,0.019036,0.723944,0.000480,0.001510,0.001595,0.248704,0.215347,0.526855,0.111706,0.028108,0.057341,0.060642,0.008204,0.624627,0.367169,1.502250e-01,4.497016e-02,281_b_a.wav
0.000815,0.000993,0.718965,0.000079,0.000453,0.000070,0.278626,0.214634,0.486548,0.126197,0.032146,0.057175,0.083299,0.012208,0.563826,0.423966,2.207590e-01,9.430454e-02,281_b_p.wav
0.014651,0.106944,0.507907,0.007778,0.010494,0.017580,0.334646,0.172694,0.534628,0.101545,0.027416,0.062005,0.101712,0.019431,0.819264,0.161306,1.389202e-01,8.839170e-02,281_c_p.wav
0.005248,0.015311,0.060793,0.001196,0.002167,0.002530,0.912754,0.141251,0.427782,0.124821,0.029446,0.053018,0.223682,0.014474,0.496504,0.489022,1.039102e-01,-3.794690e-02,282_a_q.wav
0.022640,0.463015,0.058288,0.020265,0.019702,0.100118,0.315973,0.098308,0.426117,0.094848,0.019599,0.040877,0.320252,0.023758,0.696770,0.279472,1.741572e-02,-1.012035e-01,282_b_q.wav
0.010239,0.004154,0.370961,0.002649,0.004077,0.000321,0.607598,0.410108,0.304361,0.127187,0.021606,0.033871,0.102867,0.001331,0.176168,0.822500,2.019779e-01,5.424172e-02,283_a_a.wav
0.142403,0.024430,0.630697,0.016476,0.018755,0.004080,0.163159,0.445846,0.333825,0.118478,0.016259,0.049253,0.036339,0.001900,0.877149,0.120951,6.371535e-02,-1.668294e-02,283_a_p.wav
0.008506,0.001323,0.375741,0.000769,0.002985,0.000107,0.610568,0.366888,0.364384,0.124120,0.025569,0.056877,0.062163,0.001048,0.242861,0.756091,1.744224e-01,3.734472e-02,283_b_a.wav
0.003908,0.000637,0.728195,0.000760,0.002055,0.000043,0.264403,0.662127,0.185331,0.090489,0.010742,0.022472,0.028839,0.001804,0.283696,0.714500,2.996827e-01,6.014863e-02,283_b_p.wav
0.029578,0.013723,0.510695,0.003613,0.009452,0.000946,0.431993,0.367607,0.361826,0.143629,0.022848,0.039504,0.064586,0.002328,0.372211,0.625461,2.492928e-01,2.574095e-02,283_c_p.wav
0.017078,0.070628,0.216124,0.012355,0.013377,0.011995,0.658444,0.160687,0.566160,0.100540,0.027201,0.057247,0.088164,0.017410,0.660468,0.322121,1.004817e-01,-5.236365e-03,284_a_q.wav
0.001696,0.018615,0.153923,0.000482,0.001585,0.002134,0.821563,0.171733,0.452961,0.205707,0.025042,0.076284,0.068273,0.011829,0.421082,0.567090,2.267229e-01,8.379963e-02,285_a_q.wav
0.000524,0.000766,0.032925,0.000287,0.000322,0.000039,0.965136,0.089887,0.428924,0.101630,0.056577,0.064712,0.258270,0.006295,0.036504,0.957201,1.198726e-01,5.335568e-02,286_a_a.wav
0.011970,0.047377,0.669115,0.002956,0.008175,0.003507,0.256901,0.190312,0.545044,0.098350,0.029885,0.067186,0.069222,0.001383,0.079805,0.918812,1.291591e-01,2.089261e-02,286_a_p.wav
0.010387,0.005264,0.631134,0.001841,0.004712,0.000318,0.346345,0.294461,0.407918,0.135675,0.030305,0.071287,0.060355,0.000918,0.089922,0.909160,2.114432e-01,2.966180e-02,286_b_a.wav
0.014461,0.053372,0.357800,0.006012,0.009112,0.004592,0.554650,0.208325,0.502365,0.106976,0.030172,0.064728,0.087434,0.002258,0.143719,0.854023,1.198795e-01,2.588129e-03,286_b_p.wav
0.058127,0.136500,0.523263,0.018438,0.031885,0.017265,0.214522,0.280768,0.444808,0.132639,0.024958,0.057662,0.059165,0.000712,0.111876,0.887412,2.177456e-01,4.392849e-02,286_c_p.wav
0.000054,0.000037,0.008912,0.000014,0.000029,0.000002,0.990953,0.055701,0.279781,0.085266,0.055219,0.026901,0.497132,0.015543,0.039303,0.945154,2.389004e-01,8.686420e-02,287_a_q.wav
0.004270,0.008746,0.130732,0.001154,0.002455,0.000517,0.852126,0.148618,0.519917,0.094446,0.039654,0.064284,0.133081,0.007602,0.819150,0.173248,5.588358e-02,-1.599632e-02,288_a_q.wav
0.049475,0.092659,0.280016,0.016018,0.023688,0.012256,0.525887,0.289879,0.401727,0.131174,0.024058,0.032586,0.120575,0.001919,0.192606,0.805475,2.239112e-01,7.555000e-02,289_a_a.wav
0.087256,0.249221,0.247560,0.034373,0.051644,0.035782,0.294164,0.196813,0.551340,0.101603,0.025126,0.040431,0.084688,0.001181,0.103046,0.895773,2.137779e-01,-3.982066e-02,289_a_p.wav
0.013473,0.055698,0.230392,0.005475,0.006877,0.006728,0.681358,0.242797,0.409394,0.136417,0.032580,0.048795,0.130017,0.007069,0.606628,0.386303,1.600592e-01,1.610582e-02,289_b_a.wav
0.092904,0.152527,0.352467,0.032531,0.045442,0.023028,0.301102,0.404902,0.357327,0.123346,0.017562,0.025491,0.071372,0.001450,0.047791,0.950759,2.848253e-01,-4.777447e-02,289_b_p.wav
0.000981,0.000253,0.189403,0.000051,0.000318,0.000015,0.808978,0.209252,0.452605,0.119300,0.038472,0.075556,0.104815,0.013140,0.875012,0.111848,2.092098e-01,9.054752e-02,289_c_a.wav
0.005788,0.001315,0.566265,0.000339,0.001927,0.000089,0.424278,0.296926,0.391397,0.150535,0.031219,0.051790,0.078133,0.001599,0.087919,0.910482,2.935599e-01,5.235335e-02,289_c_p.wav
0.000365,0.000065,0.009923,0.000019,0.000130,0.000010,0.989489,0.072540,0.339962,0.100190,0.057350,0.109197,0.320761,0.019021,0.828626,0.152353,1.224211e-02,3.726056e-02,290_a_q.wav
0.003255,0.011200,0.019867,0.000454,0.001096,0.001733,0.962395,0.108137,0.484360,0.095830,0.038878,0.091598,0.181198,0.009731,0.661597,0.328672,2.520281e-02,1.750249e-02,291_a_q.wav
0.000371,0.000051,0.008896,0.000019,0.000146,0.000012,0.990504,0.088814,0.073111,0.186065,0.027753,0.028360,0.595898,0.004630,0.149873,0.845497,2.457163e-01,9.524492e-02,292_a_q.wav
0.046655,0.495114,0.123219,0.077503,0.051845,0.103865,0.101798,0.021720,0.005668,0.061636,0.001796,0.002037,0.907144,0.013905,0.390483,0.595612,1.333563e-01,8.400093e-02,293_a_a.wav
0.003182,0.003406,0.901163,0.000255,0.001129,0.000198,0.090667,0.255578,0.454585,0.139833,0.031234,0.062067,0.056703,0.001858,0.062646,0.935496,2.281266e-01,1.525330e-02,293_a_p.wav
0.024217,0.146294,0.632622,0.014144,0.016612,0.023824,0.142287,0.249504,0.484108,0.125750,0.027356,0.056705,0.056577,0.002480,0.240950,0.756570,2.535153e-01,1.192014e-01,293_b_a.wav
0.000336,0.000075,0.757925,0.000036,0.000144,0.000006,0.241479,0.254591,0.429910,0.151144,0.037618,0.064211,0.062526,0.002229,0.114170,0.883602,3.238287e-01,1.832402e-01,293_b_p.wav
0.002491,0.030319,0.566672,0.000884,0.001572,0.002871,0.395192,0.163406,0.579749,0.092486,0.030195,0.054465,0.079699,0.005299,0.228168,0.766532,1.144943e-01,6.212018e-02,293_c_a.wav
0.001036,0.000758,0.511444,0.000153,0.000473,0.000061,0.486076,0.245643,0.454603,0.128719,0.033398,0.057959,0.079678,0.002277,0.092936,0.904787,2.695613e-01,2.139232e-01,293_c_p.wav
0.001308,0.009211,0.026776,0.000603,0.001081,0.001128,0.959895,0.058704,0.324693,0.140850,0.035048,0.076345,0.364359,0.029935,0.899775,0.070290,-1.262270e-01,-1.524764e-01,294_a_q.wav
0.000229,0.000975,0.045019,0.000018,0.000122,0.000054,0.953582,0.079528,0.310884,0.201323,0.048710,0.101517,0.258037,0.047563,0.808675,0.143762,9.529472e-02,1.722511e-02,294_b_q.wav
0.002772,0.019650,0.106390,0.000839,0.001900,0.001992,0.866458,0.181171,0.425822,0.124083,0.032722,0.047536,0.188666,0.006062,0.278817,0.715120,1.565747e-01,7.078328e-02,295_a_q.wav
0.085036,0.216310,0.363957,0.023990,0.034294,0.033310,0.243103,0.284099,0.416085,0.146793,0.025997,0.045910,0.081116,0.003958,0.775244,0.220798,1.177077e-01,1.732882e-02,296_a_a.wav
0.141602,0.468880,0.101042,0.042708,0.082781,0.067721,0.095266,0.321417,0.351426,0.166157,0.024991,0.034949,0.101060,0.001079,0.141003,0.857918,2.213375e-01,-7.355558e-02,296_a_p.wav
0.042746,0.160598,0.336235,0.020585,0.028469,0.034408,0.376958,0.250782,0.465814,0.124309,0.024659,0.043243,0.091193,0.006894,0.899743,0.093363,1.445828e-01,-5.002235e-03,296_b_a.wav
0.001935,0.002259,0.934750,0.000111,0.000710,0.000165,0.060070,0.405140,0.301439,0.178692,0.022745,0.049104,0.042880,0.005945,0.875921,0.118134,2.489013e-01,1.536087e-02,296_b_p.wav
0.004290,0.022254,0.735030,0.000554,0.002243,0.001853,0.233775,0.272837,0.449888,0.132871,0.025585,0.053031,0.065788,0.006665,0.833352,0.159983,2.186826e-01,7.797287e-02,296_c_p.wav
0.001082,0.013267,0.030326,0.000478,0.000966,0.002198,0.951684,0.107911,0.422481,0.188549,0.030666,0.081831,0.168562,0.019190,0.557281,0.423529,7.664529e-02,4.012837e-02,297_a_q.wav
0.003196,0.007647,0.029254,0.000820,0.001625,0.000948,0.956510,0.154286,0.539565,0.089797,0.037821,0.065935,0.112596,0.009452,0.748787,0.241760,-7.225762e-03,1.221171e-01,298_a_q.wav
0.002035,0.000201,0.494598,0.000068,0.000581,0.000012,0.502506,0.224718,0.396111,0.193973,0.042105,0.077258,0.065835,0.007269,0.841428,0.151303,1.428238e-01,9.529210e-02,299_a_a.wav
0.020135,0.057371,0.168803,0.012086,0.014334,0.009017,0.718254,0.197299,0.326968,0.150807,0.032503,0.039893,0.252530,0.003467,0.189289,0.807244,1.129682e-01,1.643430e-03,299_a_p.wav
0.052266,0.161878,0.219266,0.038915,0.036683,0.027261,0.463731,0.294597,0.266825,0.172938,0.027379,0.034369,0.203891,0.001007,0.147920,0.851074,2.316928e-01,1.273664e-02,299_b_a.wav
0.022312,0.060427,0.308430,0.012947,0.016134,0.006147,0.573603,0.272661,0.398219,0.150086,0.031415,0.048924,0.098695,0.000891,0.067194,0.931915,2.025995e-01,-3.493727e-02,299_b_p.wav
0.031407,0.100548,0.318559,0.016126,0.020470,0.012487,0.500402,0.251293,0.373355,0.147776,0.029935,0.041937,0.155705,0.001347,0.150150,0.848503,1.297339e-01,-1.645196e-02,299_c_a.wav
0.006245,0.025090,0.369560,0.001345,0.003649,0.001830,0.592282,0.295100,0.424979,0.131477,0.026862,0.047955,0.073627,0.004725,0.519409,0.475867,1.791856e-01,4.708549e-02,299_c_p.wav
0.000429,0.000150,0.124327,0.000044,0.000227,0.000019,0.874804,0.264572,0.334935,0.194084,0.039960,0.082097,0.084352,0.000001,0.000002,0.999997,8.277253e-01,1.749996e-01,300_a_q.wav
0.002622,0.012077,0.529957,0.000220,0.001067,0.000992,0.453064,0.159249,0.399549,0.268387,0.024554,0.082957,0.065305,0.006603,0.632059,0.361338,2.170312e-01,2.682222e-03,301_a_q.wav
0.010759,0.003511,0.969041,0.000228,0.001836,0.000252,0.014372,0.313372,0.280380,0.258229,0.024609,0.079970,0.043440,0.003712,0.883958,0.112329,2.074405e-01,-1.232779e-01,302_a_q.wav
0.016404,0.013497,0.566313,0.001076,0.004674,0.000887,0.397149,0.302716,0.374086,0.159822,0.029905,0.076358,0.057112,0.001266,0.179496,0.819238,1.780423e-01,-7.115045e-02,303_a_a.wav
0.004267,0.001459,0.575977,0.000249,0.001762,0.000088,0.416199,0.240027,0.406248,0.164437,0.037584,0.075707,0.075997,0.000419,0.021366,0.978214,2.874699e-01,3.656501e-02,303_a_p.wav
0.004933,0.003592,0.657708,0.000201,0.000920,0.000229,0.332417,0.216140,0.448096,0.141486,0.034475,0.091525,0.068278,0.004046,0.439745,0.556209,1.405272e-01,-2.037968e-02,303_b_a.wav
0.084441,0.230204,0.254945,0.065400,0.047134,0.035642,0.282233,0.386949,0.267333,0.166839,0.024225,0.033800,0.120854,0.001053,0.039763,0.959184,2.260525e-01,-5.172049e-02,303_b_p.wav
